bodyPositionTime,bodyPositionX,bodyPositionY,bodyPositionZ,bodyOrientationTime,bodyOrientationX,bodyOrientationY,bodyOrientationZ,gyroTime,gyroX,gyroY,gyroZ,cycleFrequencyTime,leftCycleFrequency,rightCycleFrequency,bodyforceTime,bodyforceX,bodyforceY,bodyforceZ,bodytorqueTime,bodytorqueX,bodytorqueY,bodytorqueZ,R1forceTime,R1forceX,R1forceY,R1forceZ,R1torqueTime,R1torqueX,R1torqueY,R1torqueZ,L1forceTime,L1forceX,L1forceY,L1forceZ,L1torqueTime,L1torqueX,L1torqueY,L1torqueZ
8010,0.7119218707084656,-0.008312840014696121,0.011366866528987885,8020,0.03573859483003616,-0.10199855268001556,-0.00014804658712819219,8030,0.6914979815483093,-0.008693872950971127,0.01149008423089981,7930,3,3,8040,0.29727622866630554,-0.004251872655004263,-0.022198867052793503,8040,-3.3571293442946626e-06,0.0018106494098901749,-0.0007601329125463963,8060,2.896040678024292e-05,6.70761801302433e-06,-1.1429190635681152e-05,8060,9.164214134216309e-07,-9.778887033462524e-09,2.3245811462402344e-06,8050,-3.927154466509819e-06,7.424736395478249e-06,-1.4147954061627388e-06,8050,0.0,0.0,0.0
8090,0.7135862708091736,-0.006304852198809385,0.014077480882406235,8100,0.005970103666186333,-0.08176067471504211,0.08344728499650955,8110,0.6876547336578369,-0.008000308647751808,0.008523850701749325,8010,3,3,8120,0.02191360667347908,-0.003260329831391573,-0.014744935557246208,8120,-5.12704900756944e-06,0.00234488514252007,-0.0015868289628997445,8140,-2.3609958589076996e-05,-9.431270882487297e-06,2.239830791950226e-06,8140,-1.7974525690078735e-07,-2.380693331360817e-08,-1.8854625523090363e-06,8130,1.4629215002059937e-05,3.7711113691329956e-05,-2.1599233150482178e-05,8130,-1.862645149230957e-09,3.725290298461914e-09,7.450580596923828e-09
8160,0.7104842066764832,-0.00679283170029521,0.01009068638086319,8170,-0.05299906060099602,-0.07078216224908829,0.06373859196901321,8180,0.6898581385612488,-0.007575417868793011,0.010633978061378002,8090,3,3,8190,0.11435334384441376,-0.007427113596349955,-0.015713520348072052,8190,2.341017079743324e-06,0.00215499522164464,-0.002297227969393134,8210,-2.633605618029833e-06,3.5713892430067062e-06,-3.12186311930418e-05,8210,2.4979817681014538e-06,-5.820766091346741e-11,-2.1082814782857895e-07,8200,-5.23044727742672e-05,0.0001256079412996769,8.189119398593903e-06,8200,-4.202593117952347e-08,-2.0605511963367462e-08,-2.7008354663848877e-08
8240,0.7158065438270569,-0.008157767355442047,0.01629319041967392,8250,-0.05914504826068878,-0.08468872308731079,-0.055099017918109894,8260,0.6927003264427185,-0.006729933898895979,0.011199809610843658,8160,3,3,8270,0.1529572755098343,0.0017517253290861845,-0.017091762274503708,8270,-9.073239198187366e-06,0.0020268510561436415,0.0002694159629754722,8290,-6.064772605895996e-06,-1.2120231986045837e-05,2.323836088180542e-05,8290,-1.8458813428878784e-06,-5.587935447692871e-09,-4.731118679046631e-07,8280,2.4638138711452484e-06,2.2907106540515088e-05,8.33996818982996e-06,8280,-1.1641532182693481e-08,-3.4560798667371273e-10,4.4165062718093395e-09
8320,0.7114796042442322,-0.007816657423973083,0.009945920668542385,8330,0.038486775010824203,-0.0844164565205574,-0.03952505812048912,8340,0.6893559694290161,-0.00806929636746645,0.00994532648473978,8240,3,3,8350,0.09145157784223557,-0.0005189779913052917,-0.015151028521358967,8350,1.2571626939461567e-05,0.001552780158817768,-0.00022953801089897752,8370,8.216593414545059e-07,-1.2637581676244736e-05,-8.802860975265503e-06,8370,7.122289389371872e-07,3.259629011154175e-09,6.705522537231445e-08,8360,-1.3312223018147051e-05,1.0212112101726234e-05,-1.964790135389194e-05,8360,1.7535057850182056e-09,-2.5902409106492996e-09,-4.6456989366561174e-09
8400,0.7121298909187317,-0.007755804806947708,0.016674939543008804,8410,0.08747249096632004,-0.131611168384552,0.044034264981746674,8420,0.6880291700363159,-0.008549694903194904,0.01256620418280363,8320,3,3,8430,0.00948062352836132,-0.003714329795911908,-0.013080395758152008,8430,-7.105944860086311e-06,0.0017532540950924158,-0.0018336052307859063,8450,2.4659093469381332e-05,-1.4691613614559174e-07,3.655487671494484e-05,8450,-2.9210932552814484e-06,7.450580596923828e-09,1.9711442291736603e-06,8440,-2.773478627204895e-06,3.68412584066391e-05,-6.6980719566345215e-06,8440,0.0,0.0,0.0
8470,0.7074000835418701,-0.008418028242886066,0.00789565872400999,8480,-0.033472880721092224,-0.03341044485569,0.034087423235177994,8490,0.6874270439147949,-0.00888020545244217,0.008166452869772911,8400,3,3,8500,0.10374394804239273,-0.0027089137583971024,-0.01586964726448059,8500,1.2422151485225186e-05,0.002206415869295597,-0.0007061038631945848,8520,8.910137694329023e-07,-1.9095605239272118e-06,-1.053506275638938e-05,8520,8.414499461650848e-07,1.0186340659856796e-09,7.182825356721878e-08,8510,3.2651470974087715e-05,3.9754435420036316e-05,7.557682693004608e-07,8510,1.7462298274040222e-10,-4.6566128730773926e-09,-4.6566128730773926e-09
8550,0.713710367679596,-0.010681185871362686,0.01441530603915453,8560,-0.05516302213072777,-0.05507314205169678,-0.11176104843616486,8570,0.6928025484085083,-0.008741765283048153,0.013470754027366638,8470,3,3,8580,0.5504745841026306,-0.0009202068904414773,-0.02629506215453148,8580,-1.3899430086894426e-06,0.002001811284571886,-0.0003571745764929801,8600,4.043988883495331e-05,1.1285766959190369e-05,-3.842264413833618e-05,8600,3.080815076828003e-06,1.862645149230957e-08,3.2410025596618652e-06,8590,-2.3646745830774307e-05,2.3649739887332544e-05,-1.201443956233561e-05,8590,-1.1641532182693481e-08,-5.784386303275824e-10,-4.8603396862745285e-09
8630,0.7106170058250427,-0.010066994465887547,0.009054850786924362,8640,0.03432028368115425,-0.04766460508108139,-0.08672347664833069,8650,0.6891516447067261,-0.008366954512894154,0.008279647678136826,8550,3,3,8660,0.3797198534011841,-0.005576884374022484,-0.021090004593133926,8660,-1.1301181075396016e-05,0.0011645875638350844,-0.0009172064019367099,8680,-1.331401290372014e-05,-8.868984878063202e-06,6.992369890213013e-06,8680,-5.423207767307758e-07,4.6566128730773926e-09,-1.0658986866474152e-06,8670,1.1753756552934647e-05,2.1555082639679313e-05,-2.1900050342082977e-05,8670,-2.3283064365386963e-09,-8.731149137020111e-11,2.3283064365386963e-09
8710,0.7128933072090149,-0.010722331702709198,0.015645427629351616,8720,0.0649750828742981,-0.18560650944709778,0.06752697378396988,8730,0.6918622255325317,-0.01100185140967369,0.013136505149304867,8630,3,3,8740,0.13008162379264832,-0.005587099585682154,-0.015932707116007805,8740,-1.246645570063265e-05,0.0015349460300058126,-0.001578551484271884,8760,-1.0804855264723301e-05,1.1285978871455882e-06,-1.6558333300054073e-05,8760,1.3248063623905182e-06,-1.2424607120919973e-08,-8.638744475319982e-07,8750,-1.0015442967414856e-05,2.6150140911340714e-05,-1.1514872312545776e-05,8750,9.313225746154785e-10,-9.313225746154785e-10,-3.725290298461914e-09
8790,0.7092374563217163,-0.010168945416808128,0.008101977407932281,8800,-0.022694554179906845,-0.024954313412308693,0.008878843858838081,8810,0.6880073547363281,-0.01035088486969471,0.007834666408598423,8710,3,3,8820,0.15244123339653015,-0.0029987632296979427,-0.016487181186676025,8820,1.0990190276061185e-05,0.0017901974497362971,-0.000764410593546927,8840,1.838267780840397e-05,9.597752068657428e-07,-3.42812854796648e-05,8840,2.741464413702488e-06,-9.47329681366682e-09,1.4706747606396675e-06,8830,-7.540453225374222e-06,4.149973392486572e-06,-4.06801700592041e-06,8830,0.0,0.0,0.0
8870,0.7130154371261597,-0.00966790970414877,0.017073333263397217,8880,-0.09116722643375397,-0.1612960696220398,-0.08756370842456818,8890,0.6915563344955444,-0.008614735677838326,0.01477213203907013,8790,3,3,8900,0.2880746126174927,-0.003211397910490632,-0.0168263278901577,8900,-1.1327594620524906e-05,0.0005347274709492922,-0.000497516943141818,8920,8.344650268554688e-06,-4.3157488107681274e-06,-1.1762604117393494e-05,8920,9.434297680854797e-07,-4.6566128730773926e-09,6.724148988723755e-07,8910,-1.0820571333169937e-05,9.027938358485699e-05,-2.7199217583984137e-05,8910,-1.30385160446167e-08,-2.6193447411060333e-10,-8.905772119760513e-09
8940,0.7078199982643127,-0.009380185045301914,0.010141751728951931,8950,0.01849537529051304,-0.0327342189848423,-0.05145711824297905,8960,0.6848116517066956,-0.007444223389029503,0.007224948611110449,8870,3,3,8970,0.024364564567804337,0.0005815734621137381,-0.013613350689411163,8970,-2.0936109649483114e-05,0.0016830755630508065,0.00023208439233712852,8990,-8.050352334976196e-06,8.013099431991577e-06,-2.3663043975830078e-05,8990,1.8710270524024963e-06,1.30385160446167e-08,-6.556510925292969e-07,8980,1.6335397958755493e-06,1.0505435056984425e-05,1.5120021998882294e-06,8980,-8.381903171539307e-09,-4.656612873077393e-10,-1.862645149230957e-09
9020,0.713172435760498,-0.008670734241604805,0.012703774496912956,9030,0.0408187061548233,-0.1073409840464592,0.018510278314352036,9040,0.694108784198761,-0.009425620548427105,0.012148076668381691,8940,3,3,9050,0.20963549613952637,-0.0024517904967069626,-0.019227538257837296,9050,1.3794551705359481e-05,0.0020951677579432726,-0.0007847597589716315,9070,-1.146271824836731e-05,4.854344297200441e-06,-3.44584695994854e-05,9070,2.759508788585663e-06,-7.974449545145035e-09,-9.210780262947083e-07,9060,-9.245704859495163e-06,1.2133503332734108e-05,-1.7448794096708298e-05,9060,9.313225746154785e-10,-3.4924596548080444e-10,-5.587935447692871e-09
9100,0.7216203212738037,-0.0071050627157092094,0.011104428209364414,9110,-0.049199506640434265,-0.018460849300026894,0.058505259454250336,9120,0.697908341884613,-0.008958825841546059,0.008047139272093773,9020,3,3,9130,0.1585763394832611,-0.0006603200454264879,-0.01872718706727028,9130,4.7007612010929734e-05,0.0024171483237296343,-0.0007039040792733431,9150,1.7896760255098343e-05,7.371680112555623e-06,-1.9707484170794487e-05,9150,1.5757977962493896e-06,-1.548323780298233e-08,1.4293473213911057e-06,9140,-5.106814205646515e-05,3.904849290847778e-05,-1.3746321201324463e-05,9140,0.0,-3.725290298461914e-09,-7.450580596923828e-09
9180,0.7182157635688782,-0.008222050964832306,0.012537491507828236,9190,-0.07993994653224945,-0.0906071737408638,-0.06571611016988754,9200,0.6973733901977539,-0.0072172642685472965,0.011515267193317413,9100,3,3,9210,0.010287832468748093,-0.003626130521297455,-0.013536608777940273,9210,3.265940904384479e-07,0.0022826404310762882,-0.0018181434134021401,9230,9.454786777496338e-06,5.204230546951294e-06,-5.675852298736572e-05,9230,4.542060196399689e-06,-2.6309862732887268e-08,7.599592208862305e-07,9220,-2.1842308342456818e-05,3.606406971812248e-05,-3.5987235605716705e-05,9220,8.847564458847046e-09,0.0,-1.30385160446167e-08
9260,0.721939742565155,-0.01093686930835247,0.011585700325667858,9270,0.02478792332112789,-0.017238598316907883,-0.13346058130264282,9280,0.6979761719703674,-0.007793836295604706,0.008578618057072163,9180,3,3,9290,0.16715995967388153,0.0008030930766835809,-0.010758727788925171,9290,3.6222236303729005e-06,0.00019757315749302506,0.00010865584772545844,9310,-1.755543053150177e-05,1.1995434761047363e-06,2.5697052478790283e-05,9310,-2.0582228899002075e-06,0.0,-1.4007091522216797e-06,9300,-4.218891263008118e-06,6.018235580995679e-07,-8.986913599073887e-06,9300,0.0,-1.4551915228366852e-11,1.1641532182693481e-10
9330,0.7193701863288879,-0.01101231575012207,0.011164556257426739,9340,0.04450767859816551,-0.10949956625699997,-0.11663459986448288,9350,0.6995689868927002,-0.009578452445566654,0.011441707611083984,9260,3,3,9360,0.06979705393314362,0.00104116543661803,-0.013487564399838448,9360,-2.2823020117357373e-05,0.0017531728371977806,-0.0001646584423724562,9380,4.348577931523323e-06,-1.0639079846441746e-05,-2.2980384528636932e-05,9380,1.834006980061531e-06,-1.1525116860866547e-08,3.5297125577926636e-07,9370,3.876598202623427e-05,-2.579181455075741e-06,3.6964192986488342e-06,9370,0.0,0.0,0.0
9410,0.7256474494934082,-0.011834979988634586,0.01781434193253517,9420,0.045554209500551224,-0.17619642615318298,0.0039870296604931355,9430,0.701575517654419,-0.011810800060629845,0.010674504563212395,9330,3,3,9440,0.8059910535812378,-0.025420933961868286,-0.025263382121920586,9440,3.5144192224834114e-05,0.0029018977656960487,-0.0009279139339923859,9460,-7.884809747338295e-05,-1.6231206245720387e-06,-5.634059198200703e-05,9460,4.509929567575455e-06,-1.2514647096395493e-08,-6.317161023616791e-06,9450,-1.4528632164001465e-07,0.0001349709928035736,-3.904476761817932e-05,9450,-4.6566128730773926e-08,-1.862645149230957e-08,-1.1175870895385742e-08
9490,0.7165576219558716,-0.012072515673935413,0.009578585624694824,9500,-0.019609667360782623,-0.07654741406440735,0.01708408258855343,9510,0.6957399249076843,-0.012503349222242832,0.010384581051766872,9410,3,3,9520,0.22892437875270844,-0.0029643394518643618,-0.01809290051460266,9520,-1.600751420482993e-05,0.00213320623151958,-0.0012616189196705818,9540,-1.0235817171633244e-05,-6.033864337950945e-06,1.0259798727929592e-05,9540,-8.186325430870056e-07,-2.5029294192790985e-09,-8.159549906849861e-07,9530,-3.5933509934693575e-05,0.00012210686691105366,-2.516619861125946e-05,9530,-2.6775524020195007e-09,-5.3551048040390015e-09,-2.0489096641540527e-08
9570,0.7237138152122498,-0.013473188504576683,0.016358206048607826,9580,-0.04561817646026611,-0.12523485720157623,-0.09099338948726654,9590,0.700161337852478,-0.01166868768632412,0.01102571189403534,9490,3,3,9600,0.28162598609924316,-0.005358743481338024,-0.020636428147554398,9600,1.2684791727224365e-05,0.0019692392088472843,-0.0006290001911111176,9620,-1.4411285519599915e-05,-1.0419636964797974e-05,1.730397343635559e-05,9620,-1.3727694749832153e-06,-1.4901161193847656e-08,-1.1548399925231934e-06,9610,-6.28642737865448e-07,4.650140908779576e-06,2.122629666700959e-06,9610,-2.7939677238464355e-09,-1.6370904631912708e-10,1.1641532182693481e-09
9640,0.7168925404548645,-0.012549294158816338,0.008496010676026344,9650,0.021717702969908714,-0.05948532000184059,-0.08419911563396454,9660,0.6955093145370483,-0.010928756557404995,0.00862800795584917,9570,3,3,9670,0.4704962372779846,-0.003462327178567648,-0.01972961612045765,9670,5.279434844851494e-05,-0.00035370420664548874,-0.0006200926727615297,9690,-1.0330229997634888e-05,-1.4996156096458435e-05,-1.405365765094757e-06,9690,1.4936085790395737e-07,0.0,-8.265487849712372e-07,9680,-9.19378362596035e-06,1.6292353393509984e-05,-1.5512341633439064e-05,9680,-2.561137080192566e-09,-1.7462298274040222e-10,-6.28642737865448e-09
9730,0.7155605554580688,-0.012787924148142338,0.0162784606218338,9740,0.04112643003463745,-0.11622963845729828,0.039351221174001694,9750,0.6912660598754883,-0.012978700920939445,0.012454555369913578,9640,3,3,9760,0.08595739305019379,-0.008656326681375504,-0.015883542597293854,9760,0.00018922351591754705,0.0019677449017763138,-0.0024557998403906822,9780,2.6317313313484192e-05,7.063863449729979e-06,2.2459978936240077e-05,9780,-1.796521246433258e-06,1.1841621017083526e-08,2.1063315216451883e-06,9770,-2.261251211166382e-06,2.166256308555603e-05,-4.867091774940491e-06,9770,0.0,0.0,0.0
9820,0.7101547718048096,-0.012739533558487892,0.009906011633574963,9830,-0.0344170443713665,-0.0875234603881836,0.049412332475185394,9840,0.6905625462532043,-0.013760022819042206,0.010050672106444836,9730,3,3,9850,0.2504369616508484,-0.015969131141901016,-0.0202924907207489,9850,-6.210432184161618e-05,0.001968562602996826,-0.004546680487692356,9870,-3.990636287198868e-06,-1.0590156307443976e-07,-3.0512999728671275e-05,9870,2.441313426970737e-06,-1.8553691916167736e-09,-3.1968829716788605e-07,9860,-4.125817213207483e-05,7.99171975813806e-05,-1.997128129005432e-05,9860,-2.444721758365631e-09,-7.916241884231567e-09,-2.421438694000244e-08
9920,0.7180314660072327,-0.01213000901043415,0.015763195231556892,9930,0.02056243270635605,-0.12241252511739731,-0.05627128854393959,9940,0.694122314453125,-0.009950829669833183,0.009403078816831112,9820,3,3,9950,0.025449398905038834,0.0022993211168795824,-0.012806197628378868,9950,3.1753168059367454e-06,0.0016730446368455887,0.0010137121425941586,9970,-2.5952234864234924e-05,5.2675604820251465e-06,1.8674880266189575e-05,9970,-1.5031546354293823e-06,-1.1175870895385742e-08,-2.078711986541748e-06,9960,-3.60710546374321e-05,3.568478859961033e-06,-3.390084020793438e-05,9960,-7.450580596923828e-09,-4.3655745685100555e-10,4.889443516731262e-09
10000,0.7135423421859741,-0.010531685315072536,0.010851182043552399,10010,0.038593366742134094,-0.10333332419395447,-0.07839009910821915,10020,0.6914656162261963,-0.009373530745506287,0.011303294450044632,9920,3,3,10030,0.46138858795166016,-0.009573256596922874,-0.02787940576672554,10030,1.638560206629336e-05,0.0030165789648890495,-0.0010609077289700508,10050,-1.2226111721247435e-05,-8.880786481313407e-06,-4.938337951898575e-05,10050,3.970257239416242e-06,-2.727028913795948e-08,-9.797513484954834e-07,10040,-8.541435818187892e-06,1.9285034795757383e-05,-1.714430982246995e-05,10040,3.41970007866621e-10,-2.317392500117421e-09,-7.566995918750763e-09
10080,0.7098330855369568,-0.011013034731149673,0.01589091494679451,10090,-0.004564689937978983,-0.11914358288049698,0.03869156911969185,10100,0.6863856315612793,-0.01237077359110117,0.009857915341854095,10000,3,3,10110,-0.0029778694733977318,-0.005050212144851685,-0.014015131630003452,10110,-1.6812202375149354e-05,0.0022302933502942324,-0.0028075105510652065,10130,2.3562926799058914e-05,1.4901161193847656e-08,1.1970289051532745e-05,10130,-9.587965905666351e-07,-1.9150320440530777e-08,1.884065568447113e-06,10120,-4.507601261138916e-06,3.135018050670624e-05,-2.62334942817688e-05,10120,0.0,0.0,0.0
10170,0.7111983895301819,-0.011946283280849457,0.011349317617714405,10180,-0.03589467331767082,-0.0922156348824501,0.024185819551348686,10190,0.6910133957862854,-0.011708741076290607,0.011787958443164825,10080,3,3,10200,0.3580020070075989,-0.005491782911121845,-0.024004794657230377,10200,3.802066930802539e-05,0.0025511395651847124,0.0001566366699989885,10220,-1.0568415746092796e-05,-6.657326593995094e-06,-5.568843334913254e-06,10220,4.530884325504303e-07,6.752088665962219e-09,-8.4657222032547e-07,10210,-3.295624628663063e-05,6.388593465089798e-05,-3.588758409023285e-05,10210,3.4924596548080444e-09,-3.725290298461914e-09,-2.0489096641540527e-08
10250,0.7119525074958801,-0.012742126360535622,0.01575591042637825,10260,-0.02898954600095749,-0.06702383607625961,-0.04999805614352226,10270,0.6882557272911072,-0.010941172018647194,0.010964863933622837,10170,3,3,10280,0.08702646195888519,0.0008375506149604917,-0.015750756487250328,10280,6.713811308145523e-05,0.00207672081887722,5.853425318491645e-05,10300,-4.595145583152771e-06,1.5832483768463135e-06,3.5900622606277466e-05,10300,-2.868473529815674e-06,0.0,-3.5390257835388184e-07,10290,-3.1218864023685455e-05,1.3111275620758533e-05,-1.2001022696495056e-05,10290,-4.6566128730773926e-09,-5.820766091346741e-10,-6.51925802230835e-09
10330,0.7112718820571899,-0.01098039373755455,0.009871670044958591,10340,0.041849106550216675,-0.06192765012383461,-0.017447400838136673,10350,0.6911261081695557,-0.010797932744026184,0.010604878887534142,10250,3,3,10360,0.2746777832508087,-0.0034746755845844746,-0.019669365137815475,10360,5.334547040547477e-06,0.0018305620178580284,-0.0004850702825933695,10380,-4.901085048913956e-06,-1.2014061212539673e-05,-3.2592564821243286e-05,10380,2.620276063680649e-06,-1.4202669262886047e-08,-3.8929283618927e-07,10370,4.958943463861942e-06,-2.6865163818001747e-06,-8.588423952460289e-06,10370,0.0,0.0,0.0
10410,0.7178215384483337,-0.00955840665847063,0.014983962289988995,10420,0.011836953461170197,-0.06003693863749504,0.0709126740694046,10430,0.6957206130027771,-0.01071443222463131,0.010776026174426079,10330,3,3,10440,0.24151241779327393,-0.008389346301555634,-0.01725243218243122,10440,-1.0563067917246372e-05,0.0007546210545115173,-0.0011371285654604435,10460,1.7097219824790955e-05,-7.165363058447838e-07,-4.197936505079269e-06,10460,3.371387720108032e-07,-3.3760443329811096e-09,1.3713724911212921e-06,10450,1.0322779417037964e-05,2.0811334252357483e-05,-9.454786777496338e-06,10450,0.0,0.0,0.0
10480,0.7135588526725769,-0.009921064600348473,0.008542600087821484,10490,-0.06372824311256409,-0.05089915916323662,0.05975593999028206,10500,0.6923992037773132,-0.010845499113202095,0.009399075992405415,10410,3,3,10510,0.2271985560655594,-0.0009068860672414303,-0.017216917127370834,10510,-8.903255547920708e-06,0.0012805042788386345,-0.00042634690180420876,10530,1.0219540854450315e-05,4.0739832911640406e-06,-2.9588176403194666e-05,10530,2.3694956325925887e-06,-4.94765117764473e-10,8.176284609362483e-07,10520,-3.845377068500966e-05,8.259003516286612e-05,-2.2313091903924942e-05,10520,-7.566995918750763e-10,-8.265487849712372e-09,-1.909211277961731e-08
10560,0.7169605493545532,-0.010547908954322338,0.016592197120189667,10570,-0.0483781136572361,-0.08771395683288574,-0.08715803921222687,10580,0.6921203136444092,-0.00858061108738184,0.013218809850513935,10480,3,3,10590,0.19189053773880005,-0.004676044452935457,-0.018220877274870872,10590,-2.9670614821952768e-05,0.0016273685032501817,-0.0011754671577364206,10610,1.992657780647278e-05,-1.0300427675247192e-06,-3.213807940483093e-05,10610,2.5741755962371826e-06,-5.587935447692871e-09,1.605600118637085e-06,10600,6.880611181259155e-06,7.844821084290743e-06,7.95070081949234e-06,10600,-1.862645149230957e-09,-8.731149137020111e-11,6.984919309616089e-10
10640,0.7084887027740479,-0.009904375299811363,0.009025699459016323,10650,0.04628205671906471,-0.05837743729352951,-0.07193609327077866,10660,0.6882802844047546,-0.00869059655815363,0.00920707918703556,10560,3,3,10670,0.2174871861934662,-0.005274185445159674,-0.017945006489753723,10670,-2.1117990399943665e-05,0.0015725039411336184,-0.0014043732080608606,10690,-6.9588422775268555e-06,-1.7628073692321777e-05,1.5816185623407364e-05,10690,-1.2662203516811132e-06,1.4086253941059113e-08,-5.508773028850555e-07,10680,-1.0711373761296272e-06,3.693166945595294e-05,3.0728988349437714e-06,10680,-1.57160684466362e-08,-4.511093720793724e-10,-3.4924596548080444e-09
10720,0.7121913433074951,-0.008974024094641209,0.015491948463022709,10730,0.06061672046780586,-0.13136743009090424,0.08978495746850967,10740,0.6903836131095886,-0.010517619550228119,0.012423919513821602,10640,3,3,10750,0.21305426955223083,-0.003647236153483391,-0.02145117148756981,10750,2.8959664632566273e-05,0.003303986042737961,-0.00047718308633193374,10770,-1.4787539839744568e-05,-3.1136733014136553e-07,-5.990616045892239e-06,10770,4.78699803352356e-07,-1.8480932340025902e-09,-1.1827796697616577e-06,10760,-1.0828487575054169e-05,3.896933048963547e-05,-8.791685104370117e-07,10760,-7.450580596923828e-09,9.313225746154785e-10,-1.862645149230957e-09
10780,0.7091399431228638,-0.008037496358156204,0.008220233023166656,10790,-0.018070127815008163,-0.03028789535164833,0.09813803434371948,10800,0.6873341798782349,-0.010459858924150467,0.007591365836560726,10720,3,3,10810,0.05620705336332321,-0.003558885771781206,-0.014147171750664711,10810,-2.1290887161740102e-05,0.0016043786890804768,-0.001711979042738676,10830,2.0359177142381668e-05,6.277579814195633e-06,-8.509145118296146e-06,10830,6.817281246185303e-07,-4.3655745685100555e-09,1.6302801668643951e-06,10820,-2.0547769963741302e-05,1.4666467905044556e-05,-6.1802566051483154e-06,10820,0.0,0.0,0.0
10870,0.7131341099739075,-0.008752601221203804,0.01498544029891491,10880,-0.07824490964412689,-0.12647947669029236,-0.03612716868519783,10890,0.6906090378761292,-0.008526827208697796,0.012726446613669395,10780,3,3,10900,0.1640261858701706,-0.0036937049590051174,-0.016694582998752594,10900,-0.000196187844267115,0.0014372490113601089,-0.0006249338039197028,10920,8.009374141693115e-08,-1.1329539120197296e-05,-7.459893822669983e-06,10920,6.05359673500061e-07,-9.313225746154785e-09,7.450580596923828e-09,10910,-1.7012003809213638e-05,3.46482265740633e-05,-7.359310984611511e-06,10910,-8.381903171539307e-09,-1.3969838619232178e-09,-1.30385160446167e-08
